+-------------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------+
| Mod name                            | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                         | Exists | Ore Dict keys                             |
| Plants                              | plants2:nether_leaves                                        |    1818 |     true |    6472 |         1 | Blazing Leaves                                       | true   | treeLeaves                                |
| Plants                              | plants2:nether_log                                           |    1816 |     true |    6470 |         0 | Ashen Wood                                           | true   | logWood                                   |
| Plants                              | plants2:nether_log                                           |    1816 |     true |    6470 |         1 | Blazing Wood                                         | true   | logWood                                   |
| Plants                              | plants2:nether_sapling                                       |    1817 |     true |    6471 |         0 | Ashen Sapling                                        | true   | plant,treeSapling                         |
| Plants                              | plants2:nether_sapling                                       |    1817 |     true |    6471 |         1 | Blazing Sapling                                      | true   | plant,treeSapling                         |
| Plants                              | plants2:planks                                               |    1827 |     true |    6481 |         0 | Ashen Wood Planks                                    | true   | plankWood                                 |
| Plants                              | plants2:planks                                               |    1827 |     true |    6481 |         1 | Blazing Wood Planks                                  | true   | plankWood                                 |
| Plants                              | plants2:planks                                               |    1827 |     true |    6481 |         2 | Black Kauri Wood Planks                              | true   | plankWood                                 |
| Plants                              | plants2:planks                                               |    1827 |     true |    6481 |         3 | Brazillian Pine Wood Planks                          | true   | plankWood                                 |
| Plants                              | plants2:planks                                               |    1827 |     true |    6481 |         4 | Incense Cedar Wood Planks                            | true   | plankWood                                 |
| Plants                              | plants2:planks                                               |    1827 |     true |    6481 |         5 | Murray Pine Wood Planks                              | true   | plankWood                                 |
| Plants                              | plants2:sapling_0                                            |    1820 |     true |    6474 |         0 | Black Kauri Sapling                                  | true   | plant,treeSapling                         |
| Plants                              | plants2:sapling_0                                            |    1820 |     true |    6474 |         1 | Brazillian Pine Sapling                              | true   | plant,treeSapling                         |
| Plants                              | plants2:sapling_0                                            |    1820 |     true |    6474 |         2 | Incense Cedar Sapling                                | true   | plant,treeSapling                         |
| Plants                              | plants2:sapling_0                                            |    1820 |     true |    6474 |         3 | Murray Pine Sapling                                  | true   | plant,treeSapling                         |
| Psi                                 | psi:cad_assembler                                            |    1593 |    false |    6046 |         0 | Rod Constructor                                      | true   |                                           |
| Psi                                 | psi:conjured                                                 |    1596 |    false |    6049 |         0 | Conjured Block                                       | true   |                                           |
| Psi                                 | psi:programmer                                               |    1594 |    false |    6047 |         0 | Spell Inscriber                                      | true   |                                           |
| Psi                                 | psi:psi_decorative                                           |    1595 |    false |    6048 |         0 | Psidust Block                                        | true   | blockPsiDust                              |
| Quark                               | quark:acacia_trapdoor                                        |    1266 |    false |    5758 |         0 | Acacia Trapdoor                                      | true   | trapdoorWood                              |
| Quark                               | quark:bark                                                   |    1469 |    false |    5929 |         0 | Oak Bark                                             | true   |                                           |
| Quark                               | quark:bark_acacia_slab                                       |    1488 |    false |    5944 |         0 | Acacia Bark Slab                                     | true   |                                           |
| Quark                               | quark:bark_acacia_slab_double                                |    1489 |    false |         |           | tile.bark_acacia_slab_double.name                    | true   |                                           |
| Quark                               | quark:bark_acacia_stairs                                     |    1487 |    false |    5943 |         0 | Acacia Bark Stairs                                   | true   |                                           |
| Quark                               | quark:bark_acacia_wall                                       |    1486 |    false |    5942 |         0 | Acacia Bark Wall                                     | true   |                                           |
| Quark                               | quark:bark_birch_slab                                        |    1480 |    false |    5938 |         0 | Birch Bark Slab                                      | true   |                                           |
| Quark                               | quark:bark_birch_slab_double                                 |    1481 |    false |         |           | tile.bark_birch_slab_double.name                     | true   |                                           |
| Quark                               | quark:bark_birch_stairs                                      |    1479 |    false |    5937 |         0 | Birch Bark Stairs                                    | true   |                                           |
| Quark                               | quark:bark_birch_wall                                        |    1478 |    false |    5936 |         0 | Birch Bark Wall                                      | true   |                                           |
| Quark                               | quark:bark_dark_oak_slab                                     |    1492 |    false |    5947 |         0 | Dark Oak Bark Slab                                   | true   |                                           |
| Quark                               | quark:bark_dark_oak_slab_double                              |    1493 |    false |         |           | tile.bark_dark_oak_slab_double.name                  | true   |                                           |
| Quark                               | quark:bark_dark_oak_stairs                                   |    1491 |    false |    5946 |         0 | Dark Oak Bark Stairs                                 | true   |                                           |
| Quark                               | quark:bark_dark_oak_wall                                     |    1490 |    false |    5945 |         0 | Dark Oak Bark Wall                                   | true   |                                           |
| Quark                               | quark:bark_jungle_slab                                       |    1484 |    false |    5941 |         0 | Jungle Bark Slab                                     | true   |                                           |
| Quark                               | quark:bark_jungle_slab_double                                |    1485 |    false |         |           | tile.bark_jungle_slab_double.name                    | true   |                                           |
| Quark                               | quark:bark_jungle_stairs                                     |    1483 |    false |    5940 |         0 | Jungle Bark Stairs                                   | true   |                                           |
| Quark                               | quark:bark_jungle_wall                                       |    1482 |    false |    5939 |         0 | Jungle Bark Wall                                     | true   |                                           |
| Quark                               | quark:bark_oak_slab                                          |    1472 |    false |    5932 |         0 | Oak Bark Slab                                        | true   |                                           |
| Quark                               | quark:bark_oak_slab_double                                   |    1473 |    false |         |           | tile.bark_oak_slab_double.name                       | true   |                                           |
| Quark                               | quark:bark_oak_stairs                                        |    1471 |    false |    5931 |         0 | Oak Bark Stairs                                      | true   |                                           |
| Quark                               | quark:bark_oak_wall                                          |    1470 |    false |    5930 |         0 | Oak Bark Wall                                        | true   |                                           |
| Quark                               | quark:bark_spruce_slab                                       |    1476 |    false |    5935 |         0 | Spruce Bark Slab                                     | true   |                                           |
| Quark                               | quark:bark_spruce_slab_double                                |    1477 |    false |         |           | tile.bark_spruce_slab_double.name                    | true   |                                           |
| Quark                               | quark:bark_spruce_stairs                                     |    1475 |    false |    5934 |         0 | Spruce Bark Stairs                                   | true   |                                           |
| Quark                               | quark:bark_spruce_wall                                       |    1474 |    false |    5933 |         0 | Spruce Bark Wall                                     | true   |                                           |
| Quark                               | quark:basalt                                                 |    1325 |    false |    5826 |         0 | Basalt                                               | true   | stoneBasalt                               |
| Quark                               | quark:basalt_wall                                            |    1329 |    false |    5829 |         0 | Basalt Wall                                          | true   |                                           |
| Quark                               | quark:biome_cobblestone                                      |    1308 |    false |    5810 |         0 | Brimstone                                            | true   |                                           |
| Quark                               | quark:biotite_block                                          |    1320 |     true |    5821 |         0 | Block of Biotite                                     | true   |                                           |
| Quark                               | quark:biotite_block                                          |    1320 |     true |    5821 |         1 | Chiseled Biotite Block                               | true   |                                           |
| Quark                               | quark:biotite_block                                          |    1320 |     true |    5821 |         2 | Pillar Biotite Block                                 | true   |                                           |
| Quark                               | quark:biotite_ore                                            |    1319 |    false |    5820 |         0 | Ender Biotite Ore                                    | true   |                                           |
| Quark                               | quark:biotite_slab                                           |    1321 |    false |    5823 |         0 | Biotite Slab                                         | true   |                                           |
| Quark                               | quark:biotite_slab_double                                    |    1322 |    false |         |           | tile.biotite_slab_double.name                        | true   |                                           |
| Quark                               | quark:biotite_stairs                                         |    1323 |    false |    5824 |         0 | Biotite Stairs                                       | true   |                                           |
| Quark                               | quark:biotite_wall                                           |    1324 |    false |    5825 |         0 | Biotite Wall                                         | true   |                                           |
| Quark                               | quark:birch_trapdoor                                         |    1264 |    false |    5756 |         0 | Birch Trapdoor                                       | true   | trapdoorWood                              |
| Quark                               | quark:black_ash                                              |    1296 |    false |    5796 |         0 | Wither Ash                                           | true   |                                           |
| Quark                               | quark:blaze_lantern                                          |    1290 |    false |    5783 |         0 | Blaze Lantern                                        | true   |                                           |
| Quark                               | quark:brick_wall                                             |    1360 |    false |    5853 |         0 | Brick Wall                                           | true   |                                           |
| Quark                               | quark:carved_wood                                            |    1500 |    false |    5953 |         0 | Carved Oak Wood                                      | true   |                                           |
| Quark                               | quark:charcoal_block                                         |    1293 |    false |    5786 |         0 | Block of Charcoal                                    | true   | blockCharcoal                             |
| Quark                               | quark:charred_nether_brick_slab                              |    1546 |    false |    5987 |         0 | Charred Nether Brick Slab                            | true   |                                           |
| Quark                               | quark:charred_nether_brick_slab_double                       |    1547 |    false |         |           | tile.charred_nether_brick_slab_double.name           | true   |                                           |
| Quark                               | quark:charred_nether_brick_stairs                            |    1545 |    false |    5986 |         0 | Charred Nether Brick Stairs                          | true   |                                           |
| Quark                               | quark:charred_nether_bricks                                  |    1544 |    false |    5985 |         0 | Charred Nether Brick                                 | true   |                                           |
| Quark                               | quark:colored_flowerpot_black                                |    1285 |    false |    5777 |         0 | Black Flower Pot                                     | true   |                                           |
| Quark                               | quark:colored_flowerpot_blue                                 |    1281 |    false |    5773 |         0 | Blue Flower Pot                                      | true   |                                           |
| Quark                               | quark:colored_flowerpot_brown                                |    1282 |    false |    5774 |         0 | Brown Flower Pot                                     | true   |                                           |
| Quark                               | quark:colored_flowerpot_cyan                                 |    1279 |    false |    5771 |         0 | Cyan Flower Pot                                      | true   |                                           |
| Quark                               | quark:colored_flowerpot_gray                                 |    1277 |    false |    5769 |         0 | Gray Flower Pot                                      | true   |                                           |
| Quark                               | quark:colored_flowerpot_green                                |    1283 |    false |    5775 |         0 | Green Flower Pot                                     | true   |                                           |
| Quark                               | quark:colored_flowerpot_light_blue                           |    1273 |    false |    5765 |         0 | Light Blue Flower Pot                                | true   |                                           |
| Quark                               | quark:colored_flowerpot_lime                                 |    1275 |    false |    5767 |         0 | Lime Flower Pot                                      | true   |                                           |
| Quark                               | quark:colored_flowerpot_magenta                              |    1272 |    false |    5764 |         0 | Magenta Flower Pot                                   | true   |                                           |
| Quark                               | quark:colored_flowerpot_orange                               |    1271 |    false |    5763 |         0 | Orange Flower Pot                                    | true   |                                           |
| Quark                               | quark:colored_flowerpot_pink                                 |    1276 |    false |    5768 |         0 | Pink Flower Pot                                      | true   |                                           |
| Quark                               | quark:colored_flowerpot_purple                               |    1280 |    false |    5772 |         0 | Purple Flower Pot                                    | true   |                                           |
| Quark                               | quark:colored_flowerpot_red                                  |    1284 |    false |    5776 |         0 | Red Flower Pot                                       | true   |                                           |
| Quark                               | quark:colored_flowerpot_silver                               |    1278 |    false |    5770 |         0 | Light Gray Flower Pot                                | true   |                                           |
| Quark                               | quark:colored_flowerpot_white                                |    1270 |    false |    5762 |         0 | White Flower Pot                                     | true   |                                           |
| Quark                               | quark:colored_flowerpot_yellow                               |    1274 |    false |    5766 |         0 | Yellow Flower Pot                                    | true   |                                           |
| Quark                               | quark:crystal                                                |    1307 |    false |    5809 |         0 | White Cave Crystal                                   | true   |                                           |
| Quark                               | quark:custom_bookshelf                                       |    1286 |    false |    5778 |         0 | Spruce Bookshelf                                     | true   | bookshelf,bookshelfSpruce                 |
| Quark                               | quark:custom_chest                                           |    1288 |    false |    5781 |         0 | Spruce Chest                                         | true   | chest,chestWood                           |
| Quark                               | quark:custom_chest_trap                                      |    1289 |    false |    5782 |         0 | Spruce Trapped Chest                                 | true   | chest,chestTrapped                        |
| Quark                               | quark:dark_oak_trapdoor                                      |    1267 |    false |    5759 |         0 | Dark Oak Trapdoor                                    | true   | trapdoorWood                              |
| Quark                               | quark:dark_prismarine_wall                                   |    1364 |    false |    5857 |         0 | Dark Prismarine Wall                                 | true   |                                           |
| Quark                               | quark:duskbound_block                                        |    1586 |    false |    6019 |         0 | Duskbound Block                                      | true   |                                           |
| Quark                               | quark:duskbound_block_slab                                   |    1589 |    false |    6022 |         0 | Duskbound Slab                                       | true   |                                           |
| Quark                               | quark:duskbound_block_slab_double                            |    1590 |    false |         |           | tile.duskbound_block_slab_double.name                | true   |                                           |
| Quark                               | quark:duskbound_block_stairs                                 |    1588 |    false |    6021 |         0 | Duskbound Stairs                                     | true   |                                           |
| Quark                               | quark:duskbound_block_wall                                   |    1591 |    false |    6023 |         0 | Duskbound Wall                                       | true   |                                           |
| Quark                               | quark:duskbound_lantern                                      |    1587 |    false |    6020 |         0 | Duskbound Lantern                                    | true   |                                           |
| Quark                               | quark:end_bricks_slab                                        |    1526 |    false |    5973 |         0 | End Brick Slab                                       | true   |                                           |
| Quark                               | quark:end_bricks_slab_double                                 |    1527 |    false |         |           | tile.end_bricks_slab_double.name                     | true   |                                           |
| Quark                               | quark:end_bricks_stairs                                      |    1525 |    false |    5972 |         0 | End Brick Stairs                                     | true   |                                           |
| Quark                               | quark:end_bricks_wall                                        |    1366 |    false |    5859 |         0 | End Brick Wall                                       | true   |                                           |
| Quark                               | quark:ender_watcher                                          |    1259 |    false |    5751 |         0 | Ender Watcher                                        | true   |                                           |
| Quark                               | quark:fire_stone_slab                                        |    1309 |    false |    5811 |         0 | Brimstone Slab                                       | true   |                                           |
| Quark                               | quark:fire_stone_slab_double                                 |    1310 |    false |         |           | tile.fire_stone_slab_double.name                     | true   |                                           |
| Quark                               | quark:fire_stone_stairs                                      |    1311 |    false |    5812 |         0 | Brimstone Stairs                                     | true   |                                           |
| Quark                               | quark:fire_stone_wall                                        |    1315 |    false |    5815 |         0 | Brimstone Wall                                       | true   |                                           |
| Quark                               | quark:glowcelium                                             |    1317 |    false |    5817 |         0 | Glowcelium                                           | true   |                                           |
| Quark                               | quark:glowshroom                                             |    1318 |    false |    5818 |         0 | Glowshroom                                           | true   | mushroomAny,plant                         |
| Quark                               | quark:glowstone_dust_block                                   |    1294 |    false |    5789 |         0 | Glowstone Dust                                       | true   |                                           |
| Quark                               | quark:gunpowder_block                                        |    1295 |    false |    5790 |         0 | Gunpowder                                            | true   |                                           |
| Quark                               | quark:hardened_clay_tiles                                    |    1416 |    false |    5893 |         0 | Terracotta Shingles                                  | true   |                                           |
| Quark                               | quark:hardened_clay_tiles_slab                               |    1418 |    false |    5895 |         0 | Terracotta Shingle Slab                              | true   |                                           |
| Quark                               | quark:hardened_clay_tiles_slab_double                        |    1419 |    false |         |           | tile.hardened_clay_tiles_slab_double.name            | true   |                                           |
| Quark                               | quark:hardened_clay_tiles_stairs                             |    1417 |    false |    5894 |         0 | Terracotta Shingle Stairs                            | true   |                                           |
| Quark                               | quark:icy_stone_slab                                         |    1312 |    false |    5813 |         0 | Permafrost Slab                                      | true   |                                           |
| Quark                               | quark:icy_stone_slab_double                                  |    1313 |    false |         |           | tile.icy_stone_slab_double.name                      | true   |                                           |
| Quark                               | quark:icy_stone_stairs                                       |    1314 |    false |    5814 |         0 | Permafrost Stairs                                    | true   |                                           |
| Quark                               | quark:icy_stone_wall                                         |    1316 |    false |    5816 |         0 | Permafrost Wall                                      | true   |                                           |
| Quark                               | quark:iron_ladder                                            |    1269 |    false |    5761 |         0 | Iron Ladder                                          | true   |                                           |
| Quark                               | quark:iron_plate                                             |    1501 |    false |    5954 |         0 | Iron Plate                                           | true   |                                           |
| Quark                               | quark:iron_plate_slab                                        |    1503 |    false |    5956 |         0 | Iron Plate Slab                                      | true   |                                           |
| Quark                               | quark:iron_plate_slab_double                                 |    1504 |    false |         |           | tile.iron_plate_slab_double.name                     | true   |                                           |
| Quark                               | quark:iron_plate_stairs                                      |    1502 |    false |    5955 |         0 | Iron Plate Stairs                                    | true   |                                           |
| Quark                               | quark:iron_rod                                               |    1260 |    false |    5752 |         0 | Iron Rod                                             | true   |                                           |
| Quark                               | quark:jungle_trapdoor                                        |    1265 |    false |    5757 |         0 | Jungle Trapdoor                                      | true   | trapdoorWood                              |
| Quark                               | quark:leaf_carpet                                            |    1292 |    false |    5785 |         0 | Oak Leaf Carpet                                      | true   |                                           |
| Quark                               | quark:limestone                                              |    1302 |    false |    5805 |         0 | Limestone                                            | true   | materialStoneTool,stoneLimestone          |
| Quark                               | quark:limestone_wall                                         |    1306 |    false |    5808 |         0 | Limestone Wall                                       | true   |                                           |
| Quark                               | quark:lit_lamp                                               |    1287 |    false |    5780 |         0 | Lit Redstone Lamp                                    | true   |                                           |
| Quark                               | quark:marble                                                 |    1297 |    false |    5801 |         0 | Marble                                               | true   | materialStoneTool,stoneMarble             |
| Quark                               | quark:marble_wall                                            |    1301 |    false |    5804 |         0 | Marble Wall                                          | true   |                                           |
| Quark                               | quark:midori_block                                           |    1578 |    false |    6011 |         0 | Midori Block                                         | true   |                                           |
| Quark                               | quark:midori_block_slab                                      |    1581 |    false |    6014 |         0 | Midori Slab                                          | true   |                                           |
| Quark                               | quark:midori_block_slab_double                               |    1582 |    false |         |           | tile.midori_block_slab_double.name                   | true   |                                           |
| Quark                               | quark:midori_block_stairs                                    |    1580 |    false |    6013 |         0 | Midori Stairs                                        | true   |                                           |
| Quark                               | quark:midori_block_wall                                      |    1583 |    false |    6015 |         0 | Midori Wall                                          | true   |                                           |
| Quark                               | quark:midori_pillar                                          |    1579 |    false |    6012 |         0 | Midori Pillar                                        | true   |                                           |
| Quark                               | quark:nether_brick_fence_gate                                |    1291 |    false |    5784 |         0 | Nether Brick Fence Gate                              | true   |                                           |
| Quark                               | quark:obsidian_pressure_plate                                |    1261 |    false |    5753 |         0 | Obsidian Pressure Plate                              | true   |                                           |
| Quark                               | quark:paper_wall                                             |    1268 |    false |    5760 |         0 | Paper Wall                                           | true   |                                           |
| Quark                               | quark:polished_netherrack                                    |    1548 |    false |    5988 |         0 | Netherwrought Stone                                  | true   |                                           |
| Quark                               | quark:polished_netherrack_bricks_slab                        |    1550 |    false |    5990 |         0 | Netherwrought Brick Slab                             | true   |                                           |
| Quark                               | quark:polished_netherrack_bricks_slab_double                 |    1551 |    false |         |           | tile.polished_netherrack_bricks_slab_double.name     | true   |                                           |
| Quark                               | quark:polished_netherrack_bricks_stairs                      |    1549 |    false |    5989 |         0 | Netherwrought Brick Stairs                           | true   |                                           |
| Quark                               | quark:polished_netherrack_bricks_wall                        |    1552 |    false |    5991 |         0 | Netherwrought Brick Wall                             | true   |                                           |
| Quark                               | quark:polished_stone                                         |    1352 |    false |    5845 |         0 | Polished Stone                                       | true   | stonePolished                             |
| Quark                               | quark:prismarine_bricks_slab                                 |    1532 |    false |    5977 |         0 | Prismarine Brick Slab                                | true   |                                           |
| Quark                               | quark:prismarine_bricks_slab_double                          |    1533 |    false |         |           | tile.prismarine_bricks_slab_double.name              | true   |                                           |
| Quark                               | quark:prismarine_bricks_stairs                               |    1531 |    false |    5976 |         0 | Prismarine Brick Stairs                              | true   |                                           |
| Quark                               | quark:prismarine_bricks_wall                                 |    1363 |    false |    5856 |         0 | Prismarine Brick Wall                                | true   |                                           |
| Quark                               | quark:prismarine_dark_slab                                   |    1535 |    false |    5979 |         0 | Dark Prismarine Slab                                 | true   |                                           |
| Quark                               | quark:prismarine_dark_slab_double                            |    1536 |    false |         |           | tile.prismarine_dark_slab_double.name                | true   |                                           |
| Quark                               | quark:prismarine_dark_stairs                                 |    1534 |    false |    5978 |         0 | Dark Prismarine Stairs                               | true   |                                           |
| Quark                               | quark:prismarine_rough_wall                                  |    1362 |    false |    5855 |         0 | Prismarine Wall                                      | true   |                                           |
| Quark                               | quark:prismarine_slab                                        |    1529 |    false |    5975 |         0 | Prismarine Slab                                      | true   |                                           |
| Quark                               | quark:prismarine_slab_double                                 |    1530 |    false |         |           | tile.prismarine_slab_double.name                     | true   |                                           |
| Quark                               | quark:prismarine_stairs                                      |    1528 |    false |    5974 |         0 | Prismarine Stairs                                    | true   |                                           |
| Quark                               | quark:purpur_block_wall                                      |    1365 |    false |    5858 |         0 | Purpur Wall                                          | true   |                                           |
| Quark                               | quark:quartz_wall                                            |    1361 |    false |    5854 |         0 | Quartz Wall                                          | true   |                                           |
| Quark                               | quark:quilted_wool                                           |    1592 |    false |    6024 |         0 | White Quilted Wool                                   | true   |                                           |
| Quark                               | quark:rain_detector                                          |    1262 |    false |    5754 |         0 | Weather Sensor                                       | true   |                                           |
| Quark                               | quark:red_nether_brick_slab                                  |    1538 |    false |    5981 |         0 | Red Nether Brick Slab                                | true   |                                           |
| Quark                               | quark:red_nether_brick_slab_double                           |    1539 |    false |         |           | tile.red_nether_brick_slab_double.name               | true   |                                           |
| Quark                               | quark:red_nether_brick_stairs                                |    1537 |    false |    5980 |         0 | Red Nether Brick Stairs                              | true   |                                           |
| Quark                               | quark:red_sandstone_bricks_slab                              |    1346 |    false |    5842 |         0 | Red Sandstone Brick Slab                             | true   |                                           |
| Quark                               | quark:red_sandstone_bricks_slab_double                       |    1347 |    false |         |           | tile.red_sandstone_bricks_slab_double.name           | true   |                                           |
| Quark                               | quark:red_sandstone_bricks_stairs                            |    1338 |    false |    5837 |         0 | Red Sandstone Brick Stairs                           | true   |                                           |
| Quark                               | quark:red_sandstone_smooth_slab                              |    1344 |    false |    5841 |         0 | Polished Red Sandstone Slab                          | true   |                                           |
| Quark                               | quark:red_sandstone_smooth_slab_double                       |    1345 |    false |         |           | tile.red_sandstone_smooth_slab_double.name           | true   |                                           |
| Quark                               | quark:red_sandstone_wall                                     |    1358 |    false |    5851 |         0 | Red Sandstone Wall                                   | true   |                                           |
| Quark                               | quark:reed_block                                             |    1331 |    false |    5831 |         0 | Sugar Cane Block                                     | true   |                                           |
| Quark                               | quark:reed_block_slab                                        |    1333 |    false |    5833 |         0 | Sugar Cane Slab                                      | true   |                                           |
| Quark                               | quark:reed_block_slab_double                                 |    1334 |    false |         |           | tile.reed_block_slab_double.name                     | true   |                                           |
| Quark                               | quark:reed_block_stairs                                      |    1332 |    false |    5832 |         0 | Sugar Cane Stairs                                    | true   |                                           |
| Quark                               | quark:reed_block_wall                                        |    1335 |    false |    5834 |         0 | Sugar Cane Wall                                      | true   |                                           |
| Quark                               | quark:sandstone_bricks_slab                                  |    1342 |    false |    5840 |         0 | Sandstone Brick Slab                                 | true   |                                           |
| Quark                               | quark:sandstone_bricks_slab_double                           |    1343 |    false |         |           | tile.sandstone_bricks_slab_double.name               | true   |                                           |
| Quark                               | quark:sandstone_bricks_stairs                                |    1337 |    false |    5836 |         0 | Sandstone Brick Stairs                               | true   |                                           |
| Quark                               | quark:sandstone_new                                          |    1336 |    false |    5835 |         0 | Polished Sandstone                                   | true   |                                           |
| Quark                               | quark:sandstone_smooth_slab                                  |    1340 |    false |    5839 |         0 | Polished Sandstone Slab                              | true   |                                           |
| Quark                               | quark:sandstone_smooth_slab_double                           |    1341 |    false |         |           | tile.sandstone_smooth_slab_double.name               | true   |                                           |
