+-----------------------------+------------------------------------------+----------+----------------------------------+-----+
| OreDict Key                 | Registry name                            | Meta/dmg | Display name                     | NBT |
| stoneAndesitePolished       | chisel:andesite                          |        7 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite                          |        8 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite                          |        9 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |        0 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |        1 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |       10 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |       11 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |       12 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |       13 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |       14 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |       15 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |        2 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |        3 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |        4 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |        5 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |        6 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |        7 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |        8 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite1                         |        9 | Andesite                         |     |
| stoneAndesitePolished       | chisel:andesite2                         |        0 | Andesite                         |     |
| stoneAndesitePolished       | minecraft:stone                          |        6 | Polished Andesite                |     |
| stoneBasalt                 | chisel:basalt                            |        0 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |        1 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |       10 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |       11 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |       12 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |       13 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |       14 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |       15 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |        2 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |        3 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |        4 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |        5 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |        6 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |        7 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |        8 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt                            |        9 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt1                           |        0 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt1                           |        1 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt1                           |        2 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt1                           |        3 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt1                           |        4 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt1                           |        5 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt1                           |        6 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt1                           |        7 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt1                           |        8 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt1                           |        9 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt2                           |        0 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt2                           |        1 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt2                           |        2 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt2                           |        3 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt2                           |        4 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt2                           |        5 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt2                           |        6 | Basalt                           |     |
| stoneBasalt                 | chisel:basalt2                           |        7 | Basalt                           |     |
| stoneBasalt                 | quark:basalt                             |        0 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |        0 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |        1 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |       10 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |       11 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |       12 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |       13 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |       14 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |       15 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |        2 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |        3 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |        4 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |        5 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |        6 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |        7 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |        8 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt                            |        9 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt1                           |        0 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt1                           |        1 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt1                           |        2 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt1                           |        3 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt1                           |        4 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt1                           |        5 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt1                           |        6 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt1                           |        7 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt1                           |        8 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt1                           |        9 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt2                           |        0 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt2                           |        1 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt2                           |        2 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt2                           |        3 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt2                           |        4 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt2                           |        5 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt2                           |        6 | Basalt                           |     |
| stoneBasaltPolished         | chisel:basalt2                           |        7 | Basalt                           |     |
| stoneBasaltPolished         | quark:basalt                             |        1 | Polished Basalt                  |     |
| stoneDiorite                | chisel:diorite                           |        0 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |        1 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |       10 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |       11 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |       12 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |       13 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |       14 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |       15 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |        2 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |        3 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |        4 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |        5 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |        6 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |        7 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |        8 | Diorite                          |     |
| stoneDiorite                | chisel:diorite                           |        9 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |        0 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |        1 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |       10 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |       11 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |       12 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |       13 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |       14 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |       15 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |        2 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |        3 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |        4 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |        5 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |        6 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |        7 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |        8 | Diorite                          |     |
| stoneDiorite                | chisel:diorite1                          |        9 | Diorite                          |     |
| stoneDiorite                | chisel:diorite2                          |        0 | Diorite                          |     |
| stoneDiorite                | minecraft:stone                          |        3 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |        0 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |        1 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |       10 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |       11 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |       12 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |       13 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |       14 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |       15 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |        2 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |        3 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |        4 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |        5 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |        6 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |        7 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |        8 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite                           |        9 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |        0 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |        1 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |       10 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |       11 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |       12 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |       13 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |       14 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |       15 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |        2 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |        3 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |        4 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |        5 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |        6 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |        7 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |        8 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite1                          |        9 | Diorite                          |     |
| stoneDioritePolished        | chisel:diorite2                          |        0 | Diorite                          |     |
| stoneDioritePolished        | minecraft:stone                          |        4 | Polished Diorite                 |     |
| stoneGranite                | chisel:granite                           |        0 | Granite                          |     |
| stoneGranite                | chisel:granite                           |        1 | Granite                          |     |
| stoneGranite                | chisel:granite                           |       10 | Granite                          |     |
| stoneGranite                | chisel:granite                           |       11 | Granite                          |     |
| stoneGranite                | chisel:granite                           |       12 | Granite                          |     |
| stoneGranite                | chisel:granite                           |       13 | Granite                          |     |
| stoneGranite                | chisel:granite                           |       14 | Granite                          |     |
| stoneGranite                | chisel:granite                           |       15 | Granite                          |     |
| stoneGranite                | chisel:granite                           |        2 | Granite                          |     |
| stoneGranite                | chisel:granite                           |        3 | Granite                          |     |
| stoneGranite                | chisel:granite                           |        4 | Granite                          |     |
| stoneGranite                | chisel:granite                           |        5 | Granite                          |     |
| stoneGranite                | chisel:granite                           |        6 | Granite                          |     |
| stoneGranite                | chisel:granite                           |        7 | Granite                          |     |
| stoneGranite                | chisel:granite                           |        8 | Granite                          |     |
| stoneGranite                | chisel:granite                           |        9 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |        0 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |        1 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |       10 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |       11 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |       12 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |       13 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |       14 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |       15 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |        2 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |        3 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |        4 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |        5 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |        6 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |        7 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |        8 | Granite                          |     |
| stoneGranite                | chisel:granite1                          |        9 | Granite                          |     |
| stoneGranite                | chisel:granite2                          |        0 | Granite                          |     |
| stoneGranite                | minecraft:stone                          |        1 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |        0 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |        1 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |       10 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |       11 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |       12 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |       13 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |       14 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |       15 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |        2 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |        3 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |        4 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |        5 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |        6 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |        7 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |        8 | Granite                          |     |
| stoneGranitePolished        | chisel:granite                           |        9 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |        0 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |        1 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |       10 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |       11 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |       12 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |       13 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |       14 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |       15 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |        2 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |        3 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |        4 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |        5 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |        6 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |        7 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |        8 | Granite                          |     |
| stoneGranitePolished        | chisel:granite1                          |        9 | Granite                          |     |
| stoneGranitePolished        | chisel:granite2                          |        0 | Granite                          |     |
| stoneGranitePolished        | minecraft:stone                          |        2 | Polished Granite                 |     |
| stoneLimestone              | chisel:limestone                         |        0 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |        1 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |       10 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |       11 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |       12 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |       13 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |       14 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |       15 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |        2 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |        3 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |        4 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |        5 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |        6 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |        7 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |        8 | Limestone                        |     |
| stoneLimestone              | chisel:limestone                         |        9 | Limestone                        |     |
| stoneLimestone              | chisel:limestone1                        |        0 | Limestone                        |     |
| stoneLimestone              | chisel:limestone1                        |        1 | Limestone                        |     |
| stoneLimestone              | chisel:limestone1                        |        2 | Limestone                        |     |
| stoneLimestone              | chisel:limestone1                        |        3 | Limestone                        |     |
| stoneLimestone              | chisel:limestone1                        |        4 | Limestone                        |     |
| stoneLimestone              | chisel:limestone1                        |        5 | Limestone                        |     |
| stoneLimestone              | chisel:limestone1                        |        6 | Limestone                        |     |
| stoneLimestone              | chisel:limestone1                        |        7 | Limestone                        |     |
| stoneLimestone              | chisel:limestone1                        |        8 | Limestone                        |     |
| stoneLimestone              | chisel:limestone1                        |        9 | Limestone                        |     |
| stoneLimestone              | chisel:limestone2                        |        0 | Limestone                        |     |
| stoneLimestone              | chisel:limestone2                        |        1 | Limestone                        |     |
| stoneLimestone              | chisel:limestone2                        |        2 | Limestone                        |     |
| stoneLimestone              | chisel:limestone2                        |        3 | Limestone                        |     |
| stoneLimestone              | chisel:limestone2                        |        4 | Limestone                        |     |
| stoneLimestone              | chisel:limestone2                        |        5 | Limestone                        |     |
| stoneLimestone              | chisel:limestone2                        |        6 | Limestone                        |     |
| stoneLimestone              | chisel:limestone2                        |        7 | Limestone                        |     |
| stoneLimestone              | quark:limestone                          |        0 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |        0 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |        1 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |       10 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |       11 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |       12 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |       13 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |       14 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |       15 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |        2 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |        3 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |        4 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |        5 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |        6 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |        7 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |        8 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone                         |        9 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone1                        |        0 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone1                        |        1 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone1                        |        2 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone1                        |        3 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone1                        |        4 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone1                        |        5 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone1                        |        6 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone1                        |        7 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone1                        |        8 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone1                        |        9 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone2                        |        0 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone2                        |        1 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone2                        |        2 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone2                        |        3 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone2                        |        4 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone2                        |        5 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone2                        |        6 | Limestone                        |     |
| stoneLimestonePolished      | chisel:limestone2                        |        7 | Limestone                        |     |
| stoneLimestonePolished      | quark:limestone                          |        1 | Polished Limestone               |     |
| stoneMarble                 | astralsorcery:blockmarble                |        0 | Marble                           |     |
| stoneMarble                 | astralsorcery:blockmarble                |        1 | Marble Bricks                    |     |
| stoneMarble                 | astralsorcery:blockmarble                |        2 | Marble Pillar                    |     |
| stoneMarble                 | astralsorcery:blockmarble                |        3 | Marble Arch                      |     |
| stoneMarble                 | astralsorcery:blockmarble                |        4 | Chiseled Marble                  |     |
| stoneMarble                 | astralsorcery:blockmarble                |        5 | Engraved Marble                  |     |
| stoneMarble                 | astralsorcery:blockmarble                |        6 | Runed Marble                     |     |
| stoneMarble                 | chisel:marble                            |        0 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |        1 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |       10 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |       11 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |       12 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |       13 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |       14 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |       15 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |        2 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |        3 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |        4 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |        5 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |        6 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |        7 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |        8 | Marble                           |     |
| stoneMarble                 | chisel:marble                            |        9 | Marble                           |     |
| stoneMarble                 | chisel:marble1                           |        0 | Marble                           |     |
| stoneMarble                 | chisel:marble1                           |        1 | Marble                           |     |
| stoneMarble                 | chisel:marble1                           |        2 | Marble                           |     |
| stoneMarble                 | chisel:marble1                           |        3 | Marble                           |     |
| stoneMarble                 | chisel:marble1                           |        4 | Marble                           |     |
| stoneMarble                 | chisel:marble1                           |        5 | Marble                           |     |
| stoneMarble                 | chisel:marble1                           |        6 | Marble                           |     |
| stoneMarble                 | chisel:marble1                           |        7 | Marble                           |     |
| stoneMarble                 | chisel:marble1                           |        8 | Marble                           |     |
| stoneMarble                 | chisel:marble1                           |        9 | Marble                           |     |
| stoneMarble                 | chisel:marble2                           |        0 | Marble                           |     |
| stoneMarble                 | chisel:marble2                           |        1 | Marble                           |     |
| stoneMarble                 | chisel:marble2                           |        2 | Marble                           |     |
| stoneMarble                 | chisel:marble2                           |        3 | Marble                           |     |
| stoneMarble                 | chisel:marble2                           |        4 | Marble                           |     |
| stoneMarble                 | chisel:marble2                           |        5 | Marble                           |     |
| stoneMarble                 | chisel:marble2                           |        6 | Marble                           |     |
| stoneMarble                 | chisel:marble2                           |        7 | Marble                           |     |
| stoneMarble                 | chisel:marblepillar                      |        0 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |        1 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |       10 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |       11 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |       12 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |       13 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |       14 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |       15 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |        2 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |        3 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |        4 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |        5 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |        6 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |        7 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |        8 | Marble Pillar                    |     |
| stoneMarble                 | chisel:marblepillar                      |        9 | Marble Pillar                    |     |
| stoneMarble                 | quark:marble                             |        0 | Marble                           |     |
