+-------------------------------------+--------------------------------------------------------------+---------+----------+----------+-----------------------------------------------------------------------+--------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
+-------------------------------------+--------------------------------------------------------------+---------+----------+----------+-----------------------------------------------------------------------+--------------------------------------------------+
| Mod name                            | Registry name                                                | Item ID | Meta/dmg | Subtypes | Display name                                                          | Ore Dict keys                                    |
| Embers                              | embers:sword_nickel                                          |    6281 |        0 |    false | Nickel Sword                                                          |                                                  |
| Embers                              | embers:sword_silver                                          |    6202 |        0 |    false | Silver Sword                                                          |                                                  |
| Embers                              | embers:sword_tin                                             |    6289 |        0 |    false | Tin Sword                                                             |                                                  |
| Embers                              | embers:tinker_hammer                                         |    6183 |        0 |    false | Tinker's Hammer                                                       |                                                  |
| Embers                              | embers:tyrfing                                               |    6237 |        0 |    false | Tyrfing                                                               |                                                  |
| Embers                              | embers:vacuum                                                |    6360 |        0 |    false | Item Vacuum                                                           |                                                  |
| Embers                              | embers:wall_ashen_brick                                      |    6340 |        0 |    false | Ashen Brick Wall                                                      |                                                  |
| Embers                              | embers:wall_ashen_stone                                      |    6336 |        0 |    false | Ashen Stone Wall                                                      |                                                  |
| Embers                              | embers:wall_ashen_tile                                       |    6344 |        0 |    false | Ashen Tile Wall                                                       |                                                  |
| Embers                              | embers:wall_caminite_brick                                   |    6302 |        0 |    false | Caminite Brick Wall                                                   |                                                  |
| Embers                              | embers:wildfire_core                                         |    6240 |        0 |    false | Wildfire Core                                                         |                                                  |
| Embers                              | embers:wrapped_sealed_planks                                 |    6359 |        0 |    false | Reinforced Sealed Planks                                              |                                                  |
| Ender Compass                       | endercompass:ender_compass                                   |    6383 |        0 |    false | Ender Compass                                                         |                                                  |
| EnderStorage                        | enderstorage:ender_pouch                                     |    4469 |        0 |    false | Ender Pouch                                                           |                                                  |
| EnderStorage                        | enderstorage:ender_storage                                   |    4468 |        0 |     true | Ender Chest                                                           |                                                  |
| EnderStorage                        | enderstorage:ender_storage                                   |    4468 |        1 |     true | Ender Tank                                                            |                                                  |
| EverlastingAbilities                | everlastingabilities:ability_bottle                          |    5285 |        0 |    false | Ability Bottle                                                        |                                                  |
| EverlastingAbilities                | everlastingabilities:ability_totem                           |    5284 |        0 |    false | Ability Totem                                                         |                                                  |
| Extra Alchemy                       | extraalchemy:breakable_potion                                |    5287 |        0 |    false | Uncraftable Potion (Quick Vial)                                       |                                                  |
| Extra Alchemy                       | extraalchemy:potion_bag                                      |    5289 |        0 |    false | Alchemy Bag                                                           |                                                  |
| Extra Alchemy                       | extraalchemy:supporter_medal                                 |    5286 |        0 |    false | This medal is for contributors only!                                  |                                                  |
| Extra Alchemy                       | extraalchemy:vial_break                                      |    5288 |        0 |    false | Empty Vial                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:analogcrafter                                    |    4186 |        0 |    false | Analog Crafter                                                        |                                                  |
| Extra Utilities 2                   | extrautils2:angelblock                                       |    4107 |        0 |    false | Angel Block                                                           |                                                  |
| Extra Utilities 2                   | extrautils2:angelring                                        |    4135 |        0 |     true | Angel Ring                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:angelring                                        |    4135 |        1 |     true | Angel Ring                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:angelring                                        |    4135 |        2 |     true | Angel Ring                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:angelring                                        |    4135 |        3 |     true | Angel Ring                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:angelring                                        |    4135 |        4 |     true | Angel Ring                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:angelring                                        |    4135 |        5 |     true | Angel Ring                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:bagofholding                                     |    4137 |        0 |    false | Bag Of Holding                                                        |                                                  |
| Extra Utilities 2                   | extrautils2:biomemarker                                      |    4180 |        0 |    false | Biome Marker                                                          |                                                  |
| Extra Utilities 2                   | extrautils2:book                                             |    4144 |        0 |    false | Extra Utilities 2 Manual                                              |                                                  |
| Extra Utilities 2                   | extrautils2:boomerang                                        |    4143 |        0 |    false | Magical Boomerang                                                     |                                                  |
| Extra Utilities 2                   | extrautils2:chickenring                                      |    4134 |        0 |     true | Chicken Wing Ring                                                     |                                                  |
| Extra Utilities 2                   | extrautils2:chickenring                                      |    4134 |        1 |     true | Ring of the Flying Squid                                              |                                                  |
| Extra Utilities 2                   | extrautils2:chunkloader                                      |    4146 |        0 |    false | Chunk Loading Ward                                                    |                                                  |
| Extra Utilities 2                   | extrautils2:compressedcobblestone                            |    4112 |        0 |     true | Compressed Cobblestone                                                | compressed1xCobblestone                          |
| Extra Utilities 2                   | extrautils2:compressedcobblestone                            |    4112 |        1 |     true | Double Compressed Cobblestone                                         | compressed2xCobblestone                          |
| Extra Utilities 2                   | extrautils2:compressedcobblestone                            |    4112 |        2 |     true | Triple Compressed Cobblestone                                         | compressed3xCobblestone                          |
| Extra Utilities 2                   | extrautils2:compressedcobblestone                            |    4112 |        3 |     true | Quadruple Compressed Cobblestone                                      | compressed4xCobblestone                          |
| Extra Utilities 2                   | extrautils2:compressedcobblestone                            |    4112 |        4 |     true | Quintuple Compressed Cobblestone                                      | compressed5xCobblestone                          |
| Extra Utilities 2                   | extrautils2:compressedcobblestone                            |    4112 |        5 |     true | Sextuple Compressed Cobblestone                                       | compressed6xCobblestone                          |
| Extra Utilities 2                   | extrautils2:compressedcobblestone                            |    4112 |        6 |     true | Septuple Compressed Cobblestone                                       | compressed7xCobblestone                          |
| Extra Utilities 2                   | extrautils2:compressedcobblestone                            |    4112 |        7 |     true | Octuple Compressed Cobblestone                                        | compressed8xCobblestone                          |
| Extra Utilities 2                   | extrautils2:compresseddirt                                   |    4113 |        0 |     true | Compressed Dirt                                                       | compressed1xDirt                                 |
| Extra Utilities 2                   | extrautils2:compresseddirt                                   |    4113 |        1 |     true | Double Compressed Dirt                                                | compressed2xDirt                                 |
| Extra Utilities 2                   | extrautils2:compresseddirt                                   |    4113 |        2 |     true | Triple Compressed Dirt                                                | compressed3xDirt                                 |
| Extra Utilities 2                   | extrautils2:compresseddirt                                   |    4113 |        3 |     true | Quadruple Compressed Dirt                                             | compressed4xDirt                                 |
| Extra Utilities 2                   | extrautils2:compressedgravel                                 |    4115 |        0 |     true | Compressed Gravel                                                     | compressed1xGravel                               |
| Extra Utilities 2                   | extrautils2:compressedgravel                                 |    4115 |        1 |     true | Double Compressed Gravel                                              | compressed2xGravel                               |
| Extra Utilities 2                   | extrautils2:compressednetherrack                             |    4116 |        0 |     true | Compressed Netherrack                                                 | compressed1xNetherrack                           |
| Extra Utilities 2                   | extrautils2:compressednetherrack                             |    4116 |        1 |     true | Double Compressed Netherrack                                          | compressed2xNetherrack                           |
| Extra Utilities 2                   | extrautils2:compressednetherrack                             |    4116 |        2 |     true | Triple Compressed Netherrack                                          | compressed3xNetherrack                           |
| Extra Utilities 2                   | extrautils2:compressednetherrack                             |    4116 |        3 |     true | Quadruple Compressed Netherrack                                       | compressed4xNetherrack                           |
| Extra Utilities 2                   | extrautils2:compressednetherrack                             |    4116 |        4 |     true | Quintuple Compressed Netherrack                                       | compressed5xNetherrack                           |
| Extra Utilities 2                   | extrautils2:compressednetherrack                             |    4116 |        5 |     true | Sextuple Compressed Netherrack                                        | compressed6xNetherrack                           |
| Extra Utilities 2                   | extrautils2:compressedsand                                   |    4114 |        0 |     true | Compressed Sand                                                       | compressed1xSand                                 |
| Extra Utilities 2                   | extrautils2:compressedsand                                   |    4114 |        1 |     true | Double Compressed Sand                                                | compressed2xSand                                 |
| Extra Utilities 2                   | extrautils2:contract                                         |    4145 |        0 |    false | Contract                                                              |                                                  |
| Extra Utilities 2                   | extrautils2:crafter                                          |    4152 |        0 |    false | Mechanical Crafter                                                    |                                                  |
| Extra Utilities 2                   | extrautils2:creativechest                                    |    4176 |        0 |    false | Creative Chest                                                        |                                                  |
| Extra Utilities 2                   | extrautils2:creativeenergy                                   |    4177 |        0 |    false | Creative Energy Source                                                |                                                  |
| Extra Utilities 2                   | extrautils2:creativeharvest                                  |    4178 |        0 |    false | Creative Harvest                                                      |                                                  |
| Extra Utilities 2                   | extrautils2:cursedearth                                      |    4110 |        0 |    false | Cursed Earth                                                          |                                                  |
| Extra Utilities 2                   | extrautils2:decorativebedrock                                |    4187 |        0 |     true | Bedrock Bricks                                                        |                                                  |
| Extra Utilities 2                   | extrautils2:decorativebedrock                                |    4187 |        1 |     true | Bedrock Slabs                                                         |                                                  |
| Extra Utilities 2                   | extrautils2:decorativebedrock                                |    4187 |        2 |     true | Bedrock Cobblestone                                                   |                                                  |
| Extra Utilities 2                   | extrautils2:decorativeglass                                  |    4138 |        0 |     true | Thickened Glass                                                       |                                                  |
| Extra Utilities 2                   | extrautils2:decorativeglass                                  |    4138 |        1 |     true | Thickened Glass (Bordered)                                            |                                                  |
| Extra Utilities 2                   | extrautils2:decorativeglass                                  |    4138 |        2 |     true | Thickened Glass (Patterned)                                           |                                                  |
| Extra Utilities 2                   | extrautils2:decorativeglass                                  |    4138 |        3 |     true | Dark Glass                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:decorativeglass                                  |    4138 |        4 |     true | Glowing Glass                                                         |                                                  |
| Extra Utilities 2                   | extrautils2:decorativeglass                                  |    4138 |        5 |     true | Redstone Glass                                                        |                                                  |
| Extra Utilities 2                   | extrautils2:decorativesolid                                  |    4131 |        0 |     true | Border Stone                                                          |                                                  |
| Extra Utilities 2                   | extrautils2:decorativesolid                                  |    4131 |        1 |     true | Crossed Stone                                                         |                                                  |
| Extra Utilities 2                   | extrautils2:decorativesolid                                  |    4131 |        2 |     true | Polished Stone                                                        |                                                  |
| Extra Utilities 2                   | extrautils2:decorativesolid                                  |    4131 |        3 |     true | Stoneburnt                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:decorativesolid                                  |    4131 |        4 |     true | Sandy Glass                                                           |                                                  |
| Extra Utilities 2                   | extrautils2:decorativesolid                                  |    4131 |        5 |     true | Truchet                                                               |                                                  |
| Extra Utilities 2                   | extrautils2:decorativesolid                                  |    4131 |        6 |     true | Blue Quartz                                                           |                                                  |
| Extra Utilities 2                   | extrautils2:decorativesolidwood                              |    4103 |        0 |     true | Magical Planks                                                        |                                                  |
| Extra Utilities 2                   | extrautils2:decorativesolidwood                              |    4103 |        1 |     true | Magical Wood                                                          | blockMagicalWood                                 |
| Extra Utilities 2                   | extrautils2:decorativesolidwood                              |    4103 |        2 |     true | Diagonal Wood                                                         |                                                  |
| Extra Utilities 2                   | extrautils2:drum                                             |    4157 |        0 |     true | Stone Drum                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:drum                                             |    4157 |        1 |     true | Iron Drum                                                             |                                                  |
| Extra Utilities 2                   | extrautils2:drum                                             |    4157 |        2 |     true | Reinforced Large Drum                                                 |                                                  |
| Extra Utilities 2                   | extrautils2:drum                                             |    4157 |        3 |     true | Demonically Gargantuan Drum                                           |                                                  |
| Extra Utilities 2                   | extrautils2:drum                                             |    4157 |        4 |     true | Creative Drum                                                         |                                                  |
| Extra Utilities 2                   | extrautils2:enderlilly                                       |    4102 |        0 |    false | Ender Lilly                                                           |                                                  |
| Extra Utilities 2                   | extrautils2:endershard                                       |    4119 |        0 |    false | Ender Shard                                                           |                                                  |
| Extra Utilities 2                   | extrautils2:filter                                           |    4147 |        0 |    false | Filter                                                                |                                                  |
| Extra Utilities 2                   | extrautils2:filterfluids                                     |    4148 |        0 |    false | Filter Fluids                                                         |                                                  |
| Extra Utilities 2                   | extrautils2:fireaxe                                          |    4188 |        0 |    false | Fire Axe                                                              |                                                  |
| Extra Utilities 2                   | extrautils2:flattransfernode                                 |    4185 |        0 |     true | Flat Transfer Node (Items)                                            |                                                  |
| Extra Utilities 2                   | extrautils2:flattransfernode                                 |    4185 |        1 |     true | Flat Transfer Node (Fluids)                                           |                                                  |
| Extra Utilities 2                   | extrautils2:glasscutter                                      |    4118 |        0 |    false | Glass Cutter                                                          |                                                  |
| Extra Utilities 2                   | extrautils2:goldenlasso                                      |    4133 |        0 |     true | Golden Lasso                                                          |                                                  |
| Extra Utilities 2                   | extrautils2:goldenlasso                                      |    4133 |        1 |     true | Cursed Lasso                                                          |                                                  |
| Extra Utilities 2                   | extrautils2:grocket                                          |    4149 |        0 |     true | Transfer Node (Items)                                                 |                                                  |
| Extra Utilities 2                   | extrautils2:grocket                                          |    4149 |        1 |     true | Transfer Filter                                                       |                                                  |
| Extra Utilities 2                   | extrautils2:grocket                                          |    4149 |        2 |     true | Transfer Node (Fluids)                                                |                                                  |
| Extra Utilities 2                   | extrautils2:grocket                                          |    4149 |        3 |     true | Retrieval Node (Items)                                                |                                                  |
| Extra Utilities 2                   | extrautils2:grocket                                          |    4149 |        4 |     true | Retrieval Node (Fluids)                                               |                                                  |
| Extra Utilities 2                   | extrautils2:grocket                                          |    4149 |        5 |     true | Transfer Pipe Filter                                                  |                                                  |
| Extra Utilities 2                   | extrautils2:indexer                                          |    4150 |        0 |    false | Indexer                                                               |                                                  |
| Extra Utilities 2                   | extrautils2:indexerremote                                    |    4151 |        0 |    false | Indexer Remote                                                        |                                                  |
| Extra Utilities 2                   | extrautils2:ineffableglass                                   |    4139 |        0 |     true | Ethereal Glass                                                        |                                                  |
| Extra Utilities 2                   | extrautils2:ineffableglass                                   |    4139 |        1 |     true | Reverse Ethereal Glass                                                |                                                  |
| Extra Utilities 2                   | extrautils2:ineffableglass                                   |    4139 |        2 |     true | Ineffable Glass                                                       |                                                  |
| Extra Utilities 2                   | extrautils2:ineffableglass                                   |    4139 |        3 |     true | Dark Ineffable Glass                                                  |                                                  |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |        0 |     true | Resonating Redstone Crystal                                           | gemRedstone                                      |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |        1 |     true | Redstone Gear                                                         | gearRedstone                                     |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |       10 |     true | Drop of Evil                                                          | dropofevil                                       |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |       11 |     true | Demon Ingot                                                           | ingotDemonicMetal                                |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |       12 |     true | Enchanted Ingot                                                       | ingotEnchantedMetal                              |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |       13 |     true | Wireless RF Heating Coil                                              | xuRedstoneCoil                                   |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |       14 |     true | Blue Dye                                                              | dye,dyeBlue                                      |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |       15 |     true | Upgrade Speed (Magical)                                               | xuUpgradeSpeedEnchanted                          |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |       16 |     true | Upgrade Speed (Ultimate)                                              | xuUpgradeSpeedEnchanted                          |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |       17 |     true | Evil Infused Iron Ingot                                               | ingotEvilMetal                                   |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |        2 |     true | Eye of Redstone                                                       | eyeofredstone                                    |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |        3 |     true | Lunar Reactive Dust                                                   | dustLunar,dyeMagenta                             |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |        4 |     true | Red Coal                                                              | coalPowered                                      |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |        5 |     true | Moon Stone                                                            | gemMoon                                          |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |        6 |     true | Upgrade Speed                                                         | xuUpgradeSpeed                                   |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |        7 |     true | Upgrade Stack                                                         | xuUpgradeStack                                   |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |        8 |     true | Upgrade Mining                                                        | xuUpgradeMining                                  |
| Extra Utilities 2                   | extrautils2:ingredients                                      |    4132 |        9 |     true | Upgrade Base                                                          | xuUpgradeBlank                                   |
| Extra Utilities 2                   | extrautils2:itembuilderswand                                 |    4098 |        0 |    false | Builders Wand                                                         |                                                  |
| Extra Utilities 2                   | extrautils2:itemcreativebuilderswand                         |    4100 |        0 |    false | Creative Builders Wand                                                |                                                  |
| Extra Utilities 2                   | extrautils2:itemcreativedestructionwand                      |    4097 |        0 |    false | Creative Destruction Wand                                             |                                                  |
| Extra Utilities 2                   | extrautils2:itemdestructionwand                              |    4099 |        0 |    false | Destruction Wand                                                      |                                                  |
| Extra Utilities 2                   | extrautils2:klein                                            |    4156 |        0 |     true | Klein Bottle                                                          |                                                  |
| Extra Utilities 2                   | extrautils2:largishchest                                     |    4171 |        0 |    false | Slightly-Larger Chest                                                 |                                                  |
| Extra Utilities 2                   | extrautils2:lawsword                                         |    4184 |        0 |    false | Kikoku                                                                |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Crusher                                                               |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Culinary Generator                                                    |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Death Generator                                                       |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Dischantment Generator                                                |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Enchanter                                                             |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Ender Generator                                                       |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Explosive Generator                                                   |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Frosty Generator                                                      |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Furnace                                                               |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Furnace Generator                                                     |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Halitosis Generator                                                   |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Heated Redstone Generator                                             |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Machine Block                                                         |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Magmatic Generator                                                    |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Netherstar Generator                                                  |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Overclocked Generator                                                 |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Pink Generator                                                        |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Potion Generator                                                      |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Slimey Generator                                                      |                                                  |
| Extra Utilities 2                   | extrautils2:machine                                          |    4158 |        0 |     true | Survival Generator                                                    |                                                  |
| Extra Utilities 2                   | extrautils2:magicapple                                       |    4174 |        0 |    false | Magical Apple                                                         |                                                  |
| Extra Utilities 2                   | extrautils2:miner                                            |    4154 |        0 |    false | Mechanical Miner                                                      |                                                  |
| Extra Utilities 2                   | extrautils2:minichest                                        |    4172 |        0 |    false | Mini Chest                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:opinium                                          |    4183 |        0 |     true | Opinium Core (Pathetic)                                               |                                                  |
| Extra Utilities 2                   | extrautils2:opinium                                          |    4183 |        1 |     true | Opinium Core (Mediocre)                                               |                                                  |
| Extra Utilities 2                   | extrautils2:opinium                                          |    4183 |        2 |     true | Opinium Core (Passable)                                               |                                                  |
| Extra Utilities 2                   | extrautils2:opinium                                          |    4183 |        3 |     true | Opinium Core (Decent)                                                 |                                                  |
| Extra Utilities 2                   | extrautils2:opinium                                          |    4183 |        4 |     true | Opinium Core (Good)                                                   |                                                  |
| Extra Utilities 2                   | extrautils2:opinium                                          |    4183 |        5 |     true | Opinium Core (Damn Good)                                              |                                                  |
| Extra Utilities 2                   | extrautils2:opinium                                          |    4183 |        6 |     true | Opinium Core (Amazing)                                                |                                                  |
| Extra Utilities 2                   | extrautils2:opinium                                          |    4183 |        7 |     true | Opinium Core (Inspiring)                                              |                                                  |
| Extra Utilities 2                   | extrautils2:opinium                                          |    4183 |        8 |     true | Opinium Core (Perfected)                                              |                                                  |
| Extra Utilities 2                   | extrautils2:passivegenerator                                 |    4108 |        0 |     true | Solar Panel                                                           |                                                  |
| Extra Utilities 2                   | extrautils2:passivegenerator                                 |    4108 |        1 |     true | Lunar Panel                                                           |                                                  |
| Extra Utilities 2                   | extrautils2:passivegenerator                                 |    4108 |        2 |     true | Lava Mill                                                             |                                                  |
| Extra Utilities 2                   | extrautils2:passivegenerator                                 |    4108 |        3 |     true | Water Mill                                                            |                                                  |
| Extra Utilities 2                   | extrautils2:passivegenerator                                 |    4108 |        4 |     true | Wind Mill                                                             |                                                  |
| Extra Utilities 2                   | extrautils2:passivegenerator                                 |    4108 |        5 |     true | Fire Mill                                                             |                                                  |
| Extra Utilities 2                   | extrautils2:passivegenerator                                 |    4108 |        6 |     true | Creative Mill                                                         |                                                  |
